YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
Chinese American Planning Council,2129410920,http://www.cpc-ny.org/,"The Chinese-American Planning Council, then known as the Chinatown Planning Council, was founded in 1965 as a grassroots community-based organization in response to the tremendous influx of Chinese immigrants after the change in immigration laws, and in the midst of the Great Society movement. Initially, CPC volunteers counseled families referred by local schools, and provided case management services to help immigrants adjust to their new homes. Filling a void in the community as the first social service agency to serve Chinese-Americans in New York, CPC began to expand its services based on the needs expressed by those in the community.",40.7203,-73.995083,,,,,,,,,,,,
City Parks Foundation,2123601399,http://www.cityparksfoundaton.org,"City Parks  is the only independent nonprofit organziation to provide programs in parks citywide. By offering arts, sports, edcuation and community organizing initiatives to over 600, 000 people, in 750 parks, we help improve open space in neighborhoods in all 5 boros.",40.767711,-73.970516,,,,,,,,,,,,
"Civic Association Serving Harlem, Inc (C.A.S.H.)",2128645850,,"C.A.S.H. which is a community - based diagnostic location evaluation program in HarlemTech. HarlemTech is a computer basic learning program that has been in existence for over ten years, that helps young adults who are interested in maintenance and repair of computers. CASH is the premier community organization serving the hard-pressed and unemployed, especially those who have had an encounter with the criminal justice system.",40.809673,-73.954061,,,,,,,,,,,,
"Claremont Neighborhood Centers, Inc.",7185881000,http://www.claremontcenter.org/,"Located in the Claremont/Morrisania section of the South Bronx, Claremont Neighborhood Centers, Inc. serves thousands of clients a year. Focusing on neighborhood needs, Claremont's services include: child care and after-school programs with activities such as karate, drama and photography workshops, dance and computer instruction and a range of athletic activities.  The settlement also offers a drug abuse program that consists of its own chapters of Narcotics and Alcoholics Anonymous. The Adult Basic Education program focuses on instructing Spanish-speaking adults in conversational English, reading and math.  In addition, Claremont offers a Nite Light program for teens with extended recreational hours until 10 pm,  a job assistance program, summer day camp and participation in The New York Fresh Air Fund.",40.832965,-73.905669,,,,,,,,,,,,
Coalition for Asian American Children & Families,2128094675,http://www.cacf.org/,"The Coalition for Asian American Children and Families (CACF), the nation's only pan-Asian children's advocacy organization, aims to improve the health and well-being of Asian Pacific American children and families in New York City.",40.705689,-74.011455,,,,,,,,,,,,
Advertising Women of New York,2122217969,http://www.awny.org,"To provide a forum for personal and professional growth; to serve as a catalyst for the advancement of women in the communications field; to promote and support philanthropic endeavors through the AWNY Foundation. Through various, dedicated committees, AWNY hosts 35 events per year. Each of our innovative programs aims to enhance career skills and illuminate current industry trends and strategies. Many programs attract top-ranking media personalities as key-note speakers.",40.755854,-73.980516,,,,,,,,,,,,
American Foundation for AIDS Research (amfAR),2128061600,http://www.amfar.org,"Founded in 1985, amfAR is dedicated to ending the global AIDS epidemic through innovative research. With the freedom and flexibility to respond quickly to emerging areas of scientific promise, amfAR plays a catalytic role in accelerating the pace of HIV/AIDS research and achieving real breakthroughs. amfAR-funded research has increased our understanding of HIV and has helped lay the groundwork for major advances in the study and treatment of HIV/AIDS. Since 1985, amfAR has invested nearly $290 million in its mission and has awarded grants to more than 2,000 research teams worldwide.",40.70438,-74.006427,,,,,,,,,,,,
"100 Hispanic Women, Inc.",2122391430,http://www.100hispanicwomen.org,,40.707657,-74.007758,,,,,,,,,,,,
163rd Street Improvement Council,7186206007,,,40.832923,-73.901054,,,,,,,,,,,,
"68th Precinct Youth Council, Inc.",7186806179,,"Our mission is to inspire our youth with the spirit and ideals of good citizenship. Taking advantage of youth energy, enthusiasm and a desire to play ball, we mold and shape their development, encouraging them to become socially, emotionally, physically, and cognitively competent. We train them in the behavior and attitudes necessary for good sportsmanship on and off the field.  The program stresses the development of physical conditioning, teamwork, timelines, preparedness, respect for oneâ€™s self and others, ethnic harmony, improved communication and socialization skills, decision-making, and a healthy respect for rules and fair play.",40.638827,-74.022721,,,,,,,,,,,,
92nd Street YM-YMHA,2124155500,http://www.92y.org/,,,,,,,,,,,,,,,
ACLU LGBT & AIDS Project,2125492627,http://www.aclu.org/lgbt,"The mission of the ACLU LGBT & AIDS Project is the creation of a society in which lesbian,
gay, bisexual and transgender people and people with HIV/AIDS enjoy the basic rights of
equality, privacy and personal autonomy, and freedom of expression and association. This
means an America where people can live openly without discrimination; where thereâ€™s
respect for our identities, relationships and families; and where thereâ€™s fair treatment in
employment, schools, housing, public places, health care and government programs.",,,,,,,,,,,,,,
A.C.L.U. Women's Rights Project,2125492668,http://www.aclu.org/WomensRights/WomensRightsMain.cfm,,,,,,,,,,,,,,,
"Action Center for Education and Community Development, Inc",7183375040,http://www.theactioncenter.com/,"Preparing children to succeed in school and in life by readying more young children for kindergarten and bringing older children and youth at risk for school failure back on track for high school graduation.

Building financial stability and independence for families by connecting out-of-school youth with alternative pathways to success, and by increasing the power of working families to earn higher wages and to save for a better future.

Keeping seniors healthy and safe at home by expanding access to the supports they need.",,,,,,,,,,,,,,
"Adolescent and Family Comprehensive Services, Inc.",7182992327,,"Adolescent & Family Comprehensive Services, Inc. (AFCS), is an organization committed to building a brighter future for some of the most vulnerable people in our community - our adolescent.

There are countless adolescents throughout our community who find themselves in the precarious position of being pregnant without any resources or support. These individuals are often forced to discontinue their education to work and support their children. AFCS also provides individual and group counseling for at risk young men and young women.

With your help, AFCS is determined to provide these young people with a future by working with them to reduce pregnancy, sexually transmitted diseases, and decrease dropout rates. This goal is achieved by providing counseling and education, by teaching these youths to make positive choices to achieve success.",40.851686,-73.911487,,,,,,,,,,,,
Afrikan Poetry Theatre Inc.,7185233312,,,40.707941,-73.784233,,,,,,,,,,,,
"Agudath Israel of America Community Services, Inc.",2127979000,http://www.agudath.org/,"Each of the Five Books of Moses emphasizes dimensions of Jewish life. Genesis (Small Group Bonding), Exodus (The Blessing of Torah), Leviticus (Ritual and Spirituality), Numbers (Making A Better Society), Deuteronomy (Bonding with all types of Jews.) We at CAI are proud of our role as a leading and pro-active egalitarian Conservative congregation that embodies these five principles in a pluralistic manner for all ages and stages of Jewish living. We provide an extraordinary variety of religious, educational, cultural and recreational venues, planned jointly and pro-actively by an exemplary professional staff and an engaged lay leadership. We help our diverse and multi-generational membership to experience Judaism in ways that have personal meaning and promote Jewish values for people moving through the Jewish life cycle. We seek to enable our members to ascend ""the ladder of Jewish commitment"" at their own pace, feeling more and more part of our ""second home"" as a CAI family.",40.70627,-74.012909,,,,,,,,,,,,
Ali Forney Center,2122223427,http://www.aliforneycenter.org/,"The Ali Forney Center (AFC) was started in June of 2002 in response to the lack of safe shelter for LGBT youth in New York City. We are committed to providing these young people with safe, dignified, nurturing environments where their needs can be met, and where they can begin to put their lives back together.

AFC is dedicated to promoting awareness of the plight of homeless LGBT youth in the United States with the goal of generating responses on local and national levels from government funders, foundations, and the LGBT community.",40.752034,-73.991053,,,,,,,,,,,,
"Alianza Dominicana, Inc.",2127401960,,"Alianza Dominicana, Inc. is a non-profit community development organization that patterns with youth, families, and public and private institutions to revitalize economically distressed neighborhoods.  Our mission is to assist children, youth and familes break the cycle of poverty and fulfill their potential as members of the global economy.  We are committed to our goals and hope that we can further continue to fulfill them through our new online presence.",40.847177,-73.93159,,,,,,,,,,,,
American Friends Service Committee - Conflict Resolution Program,2125980950,http://www.afsc.org/nymetro,Conflict Resolution Program,,,,,,,,,,,,,,
"American Italian Coalition of Organizations, Inc.",7182563445,,,40.684137,-73.995053,,,,,,,,,,,,
"Amistad Early Childhood Educational Center, Inc.",7182623221,,"The preschool offers an early childhood educational and recreational program, including a computer education program. The after-school (educational) provides homework assistance.",40.693627,-73.786987,,,,,,,,,,,,
AMIT,2124774720,http://www.amitchildren.org,"AMIT enables Israel's youth to realize their potential and strengthens Israeli society by educating and nurturing children from diverse backgrounds within a framework of academic excellence, religious values and Zionist ideals.",,,,,,,,,,,,,,
ARC XVI Fort Washington Inc.,2127815700,http://www.arcseniors.com/home.htm,"ARC (Action for the Retired Community) is a not-for profit, neighborhood-based multi-service agency serving the needs of the elderly in northern Manhattan. ARC was founded in 1973. It has always been in the forefront of developing new and innovative programs and resources for the elderly of our community. In addition to its own programs, ARC seeks to identify and respond to the changing needs of senior citizens, thereby enhancing the quality of life for all residents of the area. ARC works cooperatively with other community agencies to enhance the lives of senior citizens. We offer:

ARC Senior Center
ARC Adult Day Center
WHIST Transportation
Meals on Wheels
Health Services
ESL and Citizenship classes",40.845128,-73.938763,,,,,,,,,,,,
Armenian International Women's Association,6179260171,http://www.aiwa-net.org,"Goals of AIWA:

1.To establish contacts with women's organizations, both Armenian and non-Armenian, in the United States, in Armenia, and around the world.
2.To provide a forum for dialogue and discussion on issues of interest to Armenian women in the fields of education, social welfare, culture, and business.
3.To gather information about the changing role of women in the world, to monitor the activities of Armenian women, and to establish an Armenian women's archive.
4.To increase the visibility of Armenian women and to promote their equal role in the community.
5.To develop a liaison with world news agencies to provide accurate information in the media on Armenia and Armenians.
6.To sponsor programs and issue publications to further these purposes.",,,,,,,,,,,,,,
Children's Safety Project,2122424140,http://www.greenwichhouse.org/safety.htm,"Children's Safety Project provides treatment for children, adolescents, and young adults ages 3-21 who have experienced or witnessed physical or sexual abuse, dating violence, or domestic violence as well as any other violent crimes.",,,,,,,,,,,,,,
"Arthur Ashe Institute for Urban Health, Inc",7182702600,http://www.arthurasheinstitute.org/,"To reduce morbidity and mortality from disease among the most vulnerable populations
in our urban areas through improved access to care and increased health knowledge by:

â€¢ Preventing illness & disease through health education in traditional and non-traditional settings;

â€¢ Assuring availability of care through training in urban medicine and allied health disciplines;

â€¢ Breaking down institutional and cultural barriers in urban health education and health care through conferences and seminars;

â€¢ Seeking solutions through research; and,

â€¢ Building bridges between the public, private and non-profit sectors through collaborations.",40.655743,-73.944598,,,,,,,,,,,,
Asian American Legal Defense and Education Fund,2129665932,http://www.aaldef.org,"AALDEF focuses on critical issues affecting Asian Americans, including immigrant rights, civic participation and voting rights, economic justice for workers, language access to services, Census policy, affirmative action, youth rights and educational equity, and the elimination of anti-Asian violence, police misconduct, and human trafficking.",40.719133,-74.008741,,,,,,,,,,,,
Asian Americans for Equality,2129798381,http://www.aafe.org/,"To advance the rights of Asian Americans and all those in need through advocacy and access in civil rights, immigrant assistance, social services, affordable housing, and economic development; to empower our communities through research and publishing that embody our issues and concerns; and to foster understanding and unity among diverse communities through building coalitions and forming collaborations.",40.718954,-73.987056,,,,,,,,,,,,
"Asociaciones Dominicanas, Inc",7185992386,,"The mission of Asociaciones Dominicanas is to assist newly arrived Spanish immigrants navigate the educational and social systems as they make New York City their new home while at the same time evolving into a citywide community organization: that provides human services including, but not limited to after-school youth educational programs, summer youth employment, adult computer training classes, English to Speaker of Other Languages (ESOL) classes and other services to New York City residents.",40.706403,-73.950356,,,,,,,,,,,,
"Aspira of New York, Inc.",7185992386,http://www.nyaspira.org/index.html,To foster the social advancement of the Puerto Rican/Latino community by supporting its youth in the pursuit of educational excellence through leadership development activities and programs that emphasize commitment to the community and pride in the Puerto Rican/Latino culture.,40.753612,-73.992417,,,,,,,,,,,,
"Associated Beth Rivkah Schools, Inc",7185992386,http://www.bethrivkah.edu/,"The Mission of Beth Rivkah is to provide and promote the highest quality Judaic and general education to Jewish girls. Our aim is to inspire and empower students to reach personal excellence, and to be responsible members of American society. Within a warm nurturing environment we, cultivate within students a love for learning, guide them in developing academic and social skills, and foster responsibility in each individual child.

The breadth and depth of a Beis Rivkah education nurtures within students a commitment to community, to life-long learning and teaching, and to using Torah and Chassidic values as a guide in making life's decisions.",40.666214,-73.9496,,,,,,,,,,,,
Associated Blind,2126834950,http://www.tabinc.org/,"The Associated Blind, Inc. (TAB), a not-for-profit corporation whose programs empower individuals who are blind or visually impaired to lead productive and independent lives by gaining employment and furthering their careers. TAB, which will be acquired by Lighthouse International through this transaction, delivers services through the use of adaptive technology and the programs and virtual community offered by eSight.",,,,,,,,,,,,,,
Asthma/Emphysema Self-Help Group,2127770486,,,,,,,,,,,,,,,,
Astraea Lesbian Foundation for Justice,2125298021,http://www.astraeafoundation.org,"Astraea is a dynamic global foundation providing critically needed financial support to lesbian-led, trans, LGBTI and progressive organizations. Separated by continents, language and culture, Astraea grantees are seizing opportunities, and laying the groundwork necessary for women and LGBTI people to claim their human rights. Astraea staff, board, members and grantees all share a deep commitment to feminist principles, racial and economic justice and human rights.",,,,,,,,,,,,,,
"Casita Maria, Inc.",7185892230,http://www.casita.us/,"Casita Maria's mission is to create a gateway of opportunity through after school education in the Arts, Literacy and Job Readiness while addressing critical needs for youth, families and seniors in predominantly Hispanic communities in New York City and beyond.",40.82062,-73.893084,,,,,,,,,,,,
Audubon Partnership for Economic Development LDC,2125442400,http://apedinfo.webs.com/,"The Audubon Partnership for Economic Development (AUDUBON) is charged with the mission of increasing opportunities for local residents and small businesses in the communities of Washington Heights and Inwood in New York City. AUDUBONâ€™s highest priority is to help grow and develop the communityâ€™s assets and eliminate barriers that hinder its full potential---such as lack of access to small business and consumer loans, the inability to attract capital and obstacles to the employability of disenfranchised residents.

AUDUBONâ€™s vision and legacy is to be a model organization of effective partnership-based strategies and practices that advances local economic development on the community with the largest new-arrival Latino and language minority population in the northeast.

Our goals are to:

Expand and leverage opportunities for investment
Encourage the expansion of existing businesses and attract new businesses.
Provide a common forum for discussion, planning and implementation of strategies for the development of the community.
Develop employment opportunities and the workforce skills of the community.",40.865037,-73.919496,,,,,,,,,,,,
Autism Society of America - Queens County Chapter,7184635735,http://www.autismsocietyofamerica.org,"The Autism Society is the leading voice and resource of the entire autism community in education, advocacy, services, research and support. The Autism Society is committed to meaningful participation and self-determination in all aspects of life for individuals on the autism spectrum and their families. The Autism Society accomplishes its ongoing mission through close collaboration with a successful network of chapters, members and supporters.",,,,,,,,,,,,,,
Bay Community Volunteer Ambulance Corps,7183522080,http://bcvac.org/,"The Bay Community Volunteer Ambulance Corps. (BCVAC) and its all-volunteer membership has been serving the Bay Terrace; East Clearview; and Fort Totten communities with free pre-hospital emergency medical care since 1968.

BCVAC operates two modern ambulances staffed by New York State certified Emergency Medical Technicians, fully equipped with the latest high technology lifesaving equipment.

We provide ambulance service to all local hospitals 7 days a week from 8pm to 6am weekdays, and 24 hours on weekends (as membership permits).

Our members also provide CPR and First Aid Courses to the residents of our community at our headquarters on Fort Totten.",,,,,,,,,,,,,,
Baychester Youth Council,7183259484,http://www.baychesteryouth.org/index2.html,"BYC has grown to become one of the most successful programs in the Bronx, focusing on the needs of young people between the ages of 5 and 19, their parents and young adults who never received their high school degree. Our mission is to work in collaboration with parents, local schools, councils, civil service providers, healthcare facilities, and neighborhood volunteers to provide the academic, behavioral, occupational, and health service resources and referrals that economically-challenged families need to become healthy and successful.",,,,,,,,,,,,,,
Bedford Stuyvesant Restoration Corporation,7186366902,http://www.restorationplaza.org/,"Bedford Stuyvesant Restoration Corporation, the nation's first community development corporation, partners with residents and business to improve the quality of life of Central Brooklyn by fostering economic self sufficiency, enhancing family stability and growth, promoting the arts and culture and transforming the neighborhood into a safe, vibrant place to live, work and visit.",40.680175,-73.945717,,,,,,,,,,,,
Be'er Hagolah Institutes,7186426800,,,40.645638,-73.883643,,,,,,,,,,,,
Bellevue Hospital Rape Crisis,,http://www.nycagainstrape.org/resource_4.html,"24-hour 7 day a week rape crisis counselors in the Emergency Department.  Medical/forensic examination.  Psychiatirc evlauations, if needed. Criniminal justice advocacy, counseling.",,,,,,,,,,,,,,
Bergen Basin Community Development Corp.,7184440101,,,40.618831,-73.899992,,,,,,,,,,,,
"Bergen Beach Youth Organization, Inc.",7185316600,,,40.61818,-73.899284,,,,,,,,,,,,
Betances Health Center,2122278401,http://www.betances.org,"Founded in 1970 as a grassroots mobile health unit bring urgently needed medical services to the Lower East Side's medically indigent and homeless, Betances Health Center remains committed to its mission of promoting quality health care as a basic right for all, regardless of ability to pay. Today, Betances has emerged as a leader in community based primary care, serving over 11,000 under-served patients each year. Our pioneering strategy of integrated care merges traditional Western medicine and specialty services with holistic treatments that are consonant with diverse health care beliefs and practices.",,,,,,,,,,,,,,
Children's Scholarship Fund,2125157100,http://www.scholarshipfund.org,,,,,,,,,,,,,,,
Beth Abraham Health Services,7185195870,http://www.bethabe.org/index1.html,"Beth Abraham Family of Health Services ranks among the nationâ€™s leading resources for long-term residential and community-based health care. A voluntary, nonprofit organization, Beth Abraham has made life better for tens of thousands of New Yorkers from all backgrounds and walks of life. It first opened its doors to the poor, chronically ill and disabled just after the First World War.",40.865365,-73.87,,,,,,,,,,,,
Better Business Bureau of Metropolitan New York,2125336200,http://www.newyork.bbb.org,"BBBâ€™s mission is to be the leader in advancing marketplace trust. BBB accomplishes this mission by:

Creating a community of trustworthy businesses
Setting standards for marketplace trust
Encouraging and supporting best practices
Celebrating marketplace role models, and;
Denouncing substandard marketplace behavior

BBB sees trust as a function of two primary factors â€“ integrity and performance. Integrity includes respect, ethics and intent. Performance speaks to a businessâ€™s track record of delivering results in accordance with BBB standards and/or addressing customer concerns in a timely, satisfactory manner.",,,,,,,,,,,,,,
Bezalel Nursing Home,7184712600,,,,,,,,,,,,,,,,
Big Brothers/Big Sisters Inc. of NYC,2126862042,http://www.bigsnyc.org/,"The mission of Big Brothers Big Sisters of New York City is to provide mentors to all children who need caring adult role models--special friends who can help expand their horizons, realize their potential and enrich their futures--changing their lives. We seek to train community organizations in every neighborhood, empowering them to establish their own mentoring programs.",40.742923,-73.979253,,,,,,,,,,,,
Big Apple Greeter,2126698159,http://www.bigapplegreeter.org,"Founded in 1992 as the first â€œwelcome visitorâ€ program of its kind in the United States, the idea grew from friendly exchanges Founder Lynn Brooks had with people she met on her own vacation travels around the world. Lynn realized that New York City suffered from an image problem: almost everyone she spoke to wanted to visit New York City, but thought the city was too dangerous, expensive and overwhelming. Lynn wanted the world to know New York City as she did: a great big small town with diverse neighborhoods, mom-and-pop stores, fun places to dine, and friendly residents who go out of their way to help an out-of-towner feel welcome.
Today, there are about 300 volunteer Greeters who bring visitors to neighborhoods in New York City, and 30 volunteers who work in Big Apple Greeterâ€™s office in every aspect of the program, from answering visitorsâ€™ questions and matching visitors with Greeters, to computer tech support and special events. Since its start in 1992, Big Apple Greeter has welcomed more than 88,000 visitors from all 50 states and 124 countries, with visits conducted in 22 languages. A December 2004 survey conducted by New York University Tisch Center for Hospitality, Tourism and Sports Management found that 97% of survey respondents said that their Greeter experience made their trips to New York City much more successful.",,,,,,,,,,,,,,
Big Five Block Association Inc.,7187748203,,,40.66771,-73.957331,,,,,,,,,,,,
Bnos Bais Yaakov,7183376000,,"Pre-kindergarten - 8th grade private school.
Offers:
Advanced Placement
Before / After School Programs
Blue Ribbon School
Gifted Program
Magnet School",40.601396,-73.745299,,,,,,,,,,,,
Bleuler Psychotherapy Center,7182756010,http://www.bleulerpsychotherapycenter.org/,,,,,,,,,,,,,,,
Boro Park Jewish Community Council,7189726600,,"Employment is this communityâ€™s highest priority as the incidence of poverty due to large family size and cultural factors that influence career choices result in a great need for vocational guidance.  Borough Park JCC tailors services to the communityâ€™s residents, which include large Orthodox families, Russian Ã©migrÃ©s, young yeshiva graduates, returning homemakers, at-risk teens, single parents and women seeking remunerative part-time positions.  This JCC also serves as a gateway to a network of grassroots service providers for benefits and services, direct provision of medical referrals, services to Holocaust survivors, low-cost health care enrollment and youth services.",40.636595,-73.990502,,,,,,,,,,,,
"Brooklyn Child and Family Services, Inc.",7188758019,http://bcafs.org/,"Brooklyn Child and Family Services, Inc is a non-profit, community-based organization that offers a full range of comprehensive support services to empower underserved families, help them achieve self-sufficiency, and create an environment conducive to their childrenâ€™s healthy development.",40.688807,-73.979375,,,,,,,,,,,,
"Boys & Girls Harbor, Inc",2124272244,http://www.boysandgirlsharbor.net/,"The mission of Boys & Girls Harbor is to empower children and their families to become full, productive participants in society through education, cultural enrichment and social services. The Harbor was founded in 1937 by Tony Duke as a small, innovative summer camp for disadvantaged immigrant children. Today, the Harbor is an outstanding organization providing education and character development for over 2,500 children coming from East Harlem, Harlem and the South Bronx each year. The Harbor was one of the first organizations to open a charter school in New York State, and in 2005 added the Emily N. Carey Harbor School to its educational core. Other Harbor programs include pre-school, after-school, literacy training, substance abuse prevention, college preparation, workforce readiness and a conservatory for the performing arts.",40.792888,-73.951826,,,,,,,,,,,,
Bread and Roses,2127670025,http://www.bread-and-roses.com/,"Bread and Roses is the not-for-profit cultural arm of New York's Health and Human Service Union, 1199/SEIU. Its 220,000 predominantly Latina and African American women members are employed in all job categories in health care institutions throughout the metropolitan area, New Jersey and Florida.

Bread and Roses was founded in 1979 as a cultural resource for union members and students in New York City who would otherwise have little access to the arts. Special emphasis is given to programs that signify and interpret their history while generating new artistic expression.",40.761399,-73.987896,,,,,,,,,,,,
Breast Examination Center of Harlem,2125318030,http://www.mskcc.org/mskcc/html/8506.cfm,"Since its founding in 1979, the Breast Examination Center of Harlem (BECH) -- an outreach program of Memorial Sloan-Kettering Cancer Center -- has screened more than 118,000 women for breast cancer. BECH has an established reputation in the Harlem community for free, high-quality care offered by its professional staff.",40.764199,-73.955695,,,,,,,,,,,,
Bridge to Life,7184631810,http://www.thebridgetolife.org/,"The Bridge to Life, Inc. is a non-judgmental, non-sectarian, and apolitical organization dedicated to offering women and men the resources they need to choose life! We help all who come to us regardless of faith, age, race, or marital status. We do this with counseling that is informative, compassionate and honest.",,,,,,,,,,,,,,
Bronx Arts Ensemble,7186017399,http://www.bronxartsensemble.org/,"A not-for-profit music organization serving and enriching the cultural environment of the diverse communities throughout the Bronx, providing music education and performances of the highest professional standard.

The BAE serves its diverse community with a repertoire of many cultures, educational services for children and adults and traditional chamber and orchestra concerts. Featuring guest artists and conductors of varied backgrounds, these concerts frequently include new works or commissions, or rarely-performed music of all periods. Programs are often presented free of charge or at low admission so that our cultural outreach is accessible to all.",40.884706,-73.889991,,,,,,,,,,,,
"Bronx Community Pride Center, Inc.",7182924368,http://bronxpride.org/,"The Bronx Community Pride Center is committed to nurturing and empowering members of our community to enjoy and realize their full potential. We provide direct social services, cultural sensitivity trainings, community education and a home to promote the health, education, social growth and well-being of the Bronx LGBT community.",40.815377,-73.916026,,,,,,,,,,,,
"Bronx Council On The Arts, Inc.",7189319500,http://www.bronxarts.org/,"Bronx Council on the Arts (BCA) is celebrating over 45 years as a private, non-profit membership organization that is the official cultural agency of Bronx County. Recognized nationally as a leading arts service organization in providing cultural services and arts programs, BCA serves a multicultural constituency in excess of 1.2 million residents. BCA provides an array of services to 5,000 artists and more than 250 arts and community-based organizations.",40.848065,-73.854058,,,,,,,,,,,,
Bronx Health Link,7185902648,http://www.bronxhealthlink.org,"The Bronx Health Link, Inc. (TBHL) is a Bronx-wide network of diverse service providers, organizations, coalitions, agencies, community stakeholders, residents, and students. We serve the Bronx and NYC in various ways, including as a clearinghouse for Information & Referral, providing technical assistance as needed, and broadcasting information through the TBHL Email Communication Network which has over 500 subscribers. The E-Comm provides e-mail messages on a wide scope of information and resources including funding/grant/job opportunities, community health and public health issues, community events and resources, provider events and resources, and resources from our Perinatal Information Network unit.

Our mission is to improve community health by:

- identifying emerging community health issues;
- increasing communication to better serve the community;
- providing information to providers and community residents on services and resources; and
- increasing access to available services and programs.",40.825999,-73.923131,,,,,,,,,,,,
Brooklyn College Women's Center,7189515777,http://depthome.brooklyn.cuny.edu/womens/center/index.htm,"The Brooklyn College Womenâ€™s Center is the oldest college womenâ€™s center in the U.S. By expanding the conventional direct services approach of traditional womenâ€™s centers which focuses on solving immediate crisis through referrals and/or counseling, the Brooklyn College Womenâ€™s Center is committed to adopting a wide-range of multi-dimensional needs-driven program activities that address the emotional, intellectual, physical and financial well-being of the whole person.  Our challenge is to create, promote, and organize programs that  raise awareness of womenâ€™s issues and in return empower participants to live a life that will reduce victimization, encourage self-sufficiency and independence, and model the skills to help women organize and sustain an environment of self-awareness where they are better able to maintain a healthy life style and make choices that will positively impact their own futures.",,,,,,,,,,,,,,
"Brooklyn Housing and Family Services, Inc.",7184357585,http://brooklynhousing.org/,"Brooklyn Housing & Family Services protecting families and preventing homelessness through

The stabilization of multiple-dwellings and the preservation of the scarce housing stock of Brooklyn
Defending the rights of minorities, the elderly, the low-income and immigrants

Helping the economically deprived become successful citizens of New York City by assisting them with entitlements, ensuring and protecting their rights and assisting in accessing services and in assuring the stability of the buildings and the neighborhoods they live in

The promotion of financial fitness

Assisting victims of predatory lending practices protect the equity in their housing investment and assisting them in avoiding foreclosure

Specialized services for victims of foreclosure",40.64551,-73.976296,,,,,,,,,,,,
Brooks Senior Center,7182913935,http://www.find-us.net/brooks,"OUR MOTTO IS... Sixty plus, Visit us!
All Mature adults, 60 years or older should consider Brooks Senior Center their Neighborhood Social Club.
Eligibility for certain specialized services are determined via an income assessment.",,,,,,,,,,,,,,
Brooklyn Women's Services,7187481234,http://www.brooklynwomensservices.com,"As a woman today, you are more aware of your health needs than ever before. From nutrition and exercise to the prevention and early detection of disease, you are assuming a greater role in your wellness. Brooklyn Womenâ€™s Services (BWS) affiliated with Maimonides Medical Center is a resource that you can turn to for every aspect of your health care, focusing on both your physical and emotional health needs.

Since 1995, as one of the New York areaâ€™s first comprehensive womenâ€™s health programs, BWS has taken care of the whole woman. We offer you a full range of services, all on-site. In addition to traditional medical services, if you would like information on alternative therapies, we can help you understand the different options such as massage, acupuncture, and homeopathic medicine to possibly supplement your current treatment.

Brooklyn Womenâ€™s Services believes that the key to disease prevention is education, and we want to provide you with the information that you need to make informed decisions about your health care. To this end, we offer free health education and prevention seminars, health fairs, and screenings, newsletters and patient literature.

Knowing that women have a great many demands on their time, BWS offers obstetrics and gynecology, and primary care. This not only alleviates the need to go to many different medical offices for care, but also creates a continuity of care among providers to insure that we meet all of your health care needs.",,,,,,,,,,,,,,
"Bushwick Community Action Association, Inc.",7185740130,,,40.689834,-73.904137,,,,,,,,,,,,
Bushwick Geographic Targeting Task Force,7185745100,,,40.696181,-73.920172,,,,,,,,,,,,
Cabrini Center for Nursing and Rehabilitation,2123586385,http://www.cabrini-eldercare.org/contact.htm,"The Cabrini Eldercare Consortium is dedicated to helping people through programs and services which promote independence, dignity, and well being. Compassionate, high quality, and culturally-appropriate services can be provided either in one of Cabrini's Homes or in yours.",,,,,,,,,,,,,,
Cammy Lee Leukemia Foundation,2122902757,http://www.cllf.org/,"The Cammy Lee Leukemia Foundation Inc. (CLLF) is a non profit health service organization dedicated to raising awareness and concerns to the Asian and Pacific Islander and minority communities about the thousands of patients that suffer from fatal blood diseases such as leukemia, aplastic anemia, and non-hodgkinâ€™s lymphoma. Many of them will unfortunately need a marrow or stem cell transplant for a lifeâ€“saving cure.",,,,,,,,,,,,,,
Caribbean Women Uniting For Social and Political Action (CWUSPA),7184349733,,"CWUSPA aims to address issues in the Caribbean community, such as education, health care, family values and politics.

The organization will also serve as a clearinghouse for information on jobs and other resources.",,,,,,,,,,,,,,
Carroll Gardens Neighborhood Women,7186243475,,,,,,,,,,,,,,,,
"Catholic Charities Community Service, Archdiocese of N Y",2123711000,,"Catholic Charities helps solve the problems of New Yorkers in need - non-Catholics and Catholics alike. The neglected child, the homeless family, and the hungry senior are among those for whom we provide help and create hope. We rebuild lives and touch almost every human need promptly, locally, day in and day out, always with compassion and dignity. We help your neighbors as you would like to be helped if your family were in need.",40.757271,-73.963692,,,,,,,,,,,,
"Catholic Charities Neighborhood Services, Inc.",7187226023,,,40.692671,-73.991785,,,,,,,,,,,,
Center for Alternative Sentencing and Employment Services,2125536349,,,40.716696,-74.004163,,,,,,,,,,,,
Center for Comprehensive Care,2125236050,http://www.centerforcare.org/about.html,The CCC provides comprehensive health and mental health services to individuals living with HIV/AIDS.,40.805841,-73.961751,,,,,,,,,,,,
